Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 3.32000E+00  1.30000E-01  1.25534E-02  9.19794E-03  3.35543E-03 
 3.33000E+00  1.30000E-01  1.25549E-02  9.19944E-03  3.35547E-03 
 3.34000E+00  1.30000E-01  1.25564E-02  9.20093E-03  3.35551E-03 
 3.35000E+00  1.30000E-01  1.25580E-02  9.20242E-03  3.35556E-03 
 3.36000E+00  1.30000E-01  1.25595E-02  9.20391E-03  3.35560E-03 
 3.37000E+00  1.30000E-01  1.25610E-02  9.20539E-03  3.35564E-03 
 3.38000E+00  1.30000E-01  1.25626E-02  9.20687E-03  3.35568E-03 
 3.39000E+00  1.30000E-01  1.25641E-02  9.20835E-03  3.35572E-03 
 3.40000E+00  1.30000E-01  1.25656E-02  9.20982E-03  3.35577E-03 
 3.41000E+00  1.30000E-01  1.25671E-02  9.21128E-03  3.35581E-03 
 3.42000E+00  1.30000E-01  1.25686E-02  9.21275E-03  3.35585E-03 
 3.43000E+00  1.30000E-01  1.25701E-02  9.21421E-03  3.35589E-03 
 3.44000E+00  1.30000E-01  1.25716E-02  9.21566E-03  3.35593E-03 
 3.45000E+00  1.30000E-01  1.25731E-02  9.21712E-03  3.35598E-03 
 3.46000E+00  1.30000E-01  1.25746E-02  9.21856E-03  3.35602E-03 
 3.47000E+00  1.30000E-01  1.25761E-02  9.22001E-03  3.35606E-03 
 3.48000E+00  1.30000E-01  1.25776E-02  9.22145E-03  3.35610E-03 
 3.49000E+00  1.30000E-01  1.25790E-02  9.22289E-03  3.35614E-03 
 3.50000E+00  1.30000E-01  1.25805E-02  9.22432E-03  3.35619E-03 
 3.51000E+00  1.30000E-01  1.25820E-02  9.22576E-03  3.35623E-03 
 3.52000E+00  1.30000E-01  1.25835E-02  9.22718E-03  3.35627E-03 
 3.53000E+00  1.30000E-01  1.25849E-02  9.22861E-03  3.35631E-03 
 3.54000E+00  1.30000E-01  1.25864E-02  9.23003E-03  3.35635E-03 
 3.55000E+00  1.30000E-01  1.25878E-02  9.23144E-03  3.35640E-03 
 3.56000E+00  1.30000E-01  1.25893E-02  9.23286E-03  3.35644E-03 
 3.57000E+00  1.30000E-01  1.25907E-02  9.23427E-03  3.35648E-03 
 3.58000E+00  1.30000E-01  1.25922E-02  9.23567E-03  3.35652E-03 
 3.59000E+00  1.30000E-01  1.25936E-02  9.23708E-03  3.35656E-03 
 3.60000E+00  1.30000E-01  1.25951E-02  9.23847E-03  3.35661E-03 
 3.61000E+00  1.30000E-01  1.25965E-02  9.23987E-03  3.35665E-03 
 3.62000E+00  1.30000E-01  1.25980E-02  9.24126E-03  3.35669E-03 
 3.63000E+00  1.30000E-01  1.25994E-02  9.24265E-03  3.35673E-03 
 3.64000E+00  1.30000E-01  1.26008E-02  9.24404E-03  3.35677E-03 
 3.65000E+00  1.30000E-01  1.26022E-02  9.24542E-03  3.35682E-03 
 3.66000E+00  1.30000E-01  1.26037E-02  9.24680E-03  3.35686E-03 
 3.67000E+00  1.30000E-01  1.26051E-02  9.24818E-03  3.35690E-03 
 3.68000E+00  1.30000E-01  1.26065E-02  9.24955E-03  3.35694E-03 
 3.69000E+00  1.30000E-01  1.26079E-02  9.25092E-03  3.35698E-03 
 3.70000E+00  1.30000E-01  1.26093E-02  9.25228E-03  3.35703E-03 
 3.71000E+00  1.30000E-01  1.26107E-02  9.25365E-03  3.35707E-03 
 3.72000E+00  1.30000E-01  1.26121E-02  9.25500E-03  3.35711E-03 
 3.73000E+00  1.30000E-01  1.26135E-02  9.25636E-03  3.35715E-03 
 3.74000E+00  1.30000E-01  1.26149E-02  9.25771E-03  3.35719E-03 
 3.75000E+00  1.30000E-01  1.26163E-02  9.25906E-03  3.35724E-03 
 3.76000E+00  1.30000E-01  1.26177E-02  9.26041E-03  3.35728E-03 
 3.77000E+00  1.30000E-01  1.26191E-02  9.26175E-03  3.35732E-03 
 3.78000E+00  1.30000E-01  1.26205E-02  9.26309E-03  3.35736E-03 
 3.79000E+00  1.30000E-01  1.26218E-02  9.26443E-03  3.35740E-03 
 3.80000E+00  1.30000E-01  1.26232E-02  9.26576E-03  3.35745E-03 
 3.81000E+00  1.30000E-01  1.26246E-02  9.26709E-03  3.35749E-03 
 3.82000E+00  1.30000E-01  1.26260E-02  9.26842E-03  3.35753E-03 
 3.83000E+00  1.30000E-01  1.26273E-02  9.26975E-03  3.35757E-03 
 3.84000E+00  1.30000E-01  1.26287E-02  9.27107E-03  3.35761E-03 
 3.85000E+00  1.30000E-01  1.26300E-02  9.27238E-03  3.35765E-03 
 3.86000E+00  1.30000E-01  1.26314E-02  9.27370E-03  3.35770E-03 
 3.87000E+00  1.30000E-01  1.26328E-02  9.27501E-03  3.35774E-03 
 3.88000E+00  1.30000E-01  1.26341E-02  9.27632E-03  3.35778E-03 
 3.89000E+00  1.30000E-01  1.26354E-02  9.27763E-03  3.35782E-03 
 3.90000E+00  1.30000E-01  1.26368E-02  9.27893E-03  3.35786E-03 
 3.91000E+00  1.30000E-01  1.26381E-02  9.28023E-03  3.35791E-03 
 3.92000E+00  1.30000E-01  1.26395E-02  9.28153E-03  3.35795E-03 
 3.93000E+00  1.30000E-01  1.26408E-02  9.28282E-03  3.35799E-03 
 3.94000E+00  1.30000E-01  1.26421E-02  9.28411E-03  3.35803E-03 
 3.95000E+00  1.30000E-01  1.26435E-02  9.28540E-03  3.35807E-03 
 3.96000E+00  1.30000E-01  1.26448E-02  9.28668E-03  3.35812E-03 
 3.97000E+00  1.30000E-01  1.26461E-02  9.28797E-03  3.35816E-03 
 3.98000E+00  1.30000E-01  1.26474E-02  9.28924E-03  3.35820E-03 
 3.99000E+00  1.30000E-01  1.26488E-02  9.29052E-03  3.35824E-03 
 4.00000E+00  1.30000E-01  1.26501E-02  9.29179E-03  3.35828E-03 
 4.01000E+00  1.30000E-01  1.26514E-02  9.29306E-03  3.35833E-03 
 4.02000E+00  1.30000E-01  1.26527E-02  9.29433E-03  3.35837E-03 
 4.03000E+00  1.30000E-01  1.26540E-02  9.29560E-03  3.35841E-03 
 4.04000E+00  1.30000E-01  1.26553E-02  9.29686E-03  3.35845E-03 
 4.05000E+00  1.30000E-01  1.26566E-02  9.29812E-03  3.35849E-03 
 4.06000E+00  1.30000E-01  1.26579E-02  9.29937E-03  3.35854E-03 
 4.07000E+00  1.30000E-01  1.26592E-02  9.30063E-03  3.35858E-03 
 4.08000E+00  1.30000E-01  1.26605E-02  9.30188E-03  3.35862E-03 
 4.09000E+00  1.30000E-01  1.26618E-02  9.30312E-03  3.35866E-03 
 4.10000E+00  1.30000E-01  1.26631E-02  9.30437E-03  3.35870E-03 
 4.11000E+00  1.30000E-01  1.26644E-02  9.30561E-03  3.35874E-03 
 4.12000E+00  1.30000E-01  1.26656E-02  9.30685E-03  3.35879E-03 
 4.13000E+00  1.30000E-01  1.26669E-02  9.30809E-03  3.35883E-03 
 4.14000E+00  1.30000E-01  1.26682E-02  9.30932E-03  3.35887E-03 
 4.15000E+00  1.30000E-01  1.26695E-02  9.31055E-03  3.35891E-03 
 4.16000E+00  1.30000E-01  1.26707E-02  9.31178E-03  3.35895E-03 
 4.17000E+00  1.30000E-01  1.26720E-02  9.31301E-03  3.35900E-03 
 4.18000E+00  1.30000E-01  1.26733E-02  9.31423E-03  3.35904E-03 
 4.19000E+00  1.30000E-01  1.26745E-02  9.31545E-03  3.35908E-03 
 4.20000E+00  1.30000E-01  1.26758E-02  9.31667E-03  3.35912E-03 
 4.21000E+00  1.30000E-01  1.26770E-02  9.31788E-03  3.35916E-03 
 4.22000E+00  1.30000E-01  1.26783E-02  9.31909E-03  3.35921E-03 
 4.23000E+00  1.30000E-01  1.26796E-02  9.32030E-03  3.35925E-03 
 4.24000E+00  1.30000E-01  1.26808E-02  9.32151E-03  3.35929E-03 
 4.25000E+00  1.30000E-01  1.26820E-02  9.32272E-03  3.35933E-03 
 4.26000E+00  1.30000E-01  1.26833E-02  9.32392E-03  3.35937E-03 
 4.27000E+00  1.30000E-01  1.26845E-02  9.32512E-03  3.35941E-03 
 4.28000E+00  1.30000E-01  1.26858E-02  9.32631E-03  3.35946E-03 
 4.29000E+00  1.30000E-01  1.26870E-02  9.32751E-03  3.35950E-03 
 4.30000E+00  1.30000E-01  1.26882E-02  9.32870E-03  3.35954E-03 
 4.31000E+00  1.30000E-01  1.26895E-02  9.32989E-03  3.35958E-03 
 4.32000E+00  1.30000E-01  1.26907E-02  9.33108E-03  3.35962E-03 
 4.33000E+00  1.30000E-01  1.26919E-02  9.33226E-03  3.35967E-03 
 4.34000E+00  1.30000E-01  1.26931E-02  9.33344E-03  3.35971E-03 
 4.35000E+00  1.30000E-01  1.26944E-02  9.33462E-03  3.35975E-03 
 4.36000E+00  1.30000E-01  1.26956E-02  9.33580E-03  3.35979E-03 
 4.37000E+00  1.30000E-01  1.26968E-02  9.33697E-03  3.35983E-03 
 4.38000E+00  1.30000E-01  1.26980E-02  9.33814E-03  3.35988E-03 
 4.39000E+00  1.30000E-01  1.26992E-02  9.33931E-03  3.35992E-03 
 4.40000E+00  1.30000E-01  1.27004E-02  9.34048E-03  3.35996E-03 
 4.41000E+00  1.30000E-01  1.27016E-02  9.34164E-03  3.36000E-03 
 4.42000E+00  1.30000E-01  1.27028E-02  9.34280E-03  3.36004E-03 
 4.43000E+00  1.30000E-01  1.27040E-02  9.34396E-03  3.36008E-03 
 4.44000E+00  1.30000E-01  1.27052E-02  9.34512E-03  3.36013E-03 
 4.45000E+00  1.30000E-01  1.27064E-02  9.34627E-03  3.36017E-03 
 4.46000E+00  1.30000E-01  1.27076E-02  9.34743E-03  3.36021E-03 
 4.47000E+00  1.30000E-01  1.27088E-02  9.34858E-03  3.36025E-03 
 4.48000E+00  1.30000E-01  1.27100E-02  9.34972E-03  3.36029E-03 
 4.49000E+00  1.30000E-01  1.27112E-02  9.35087E-03  3.36034E-03 
 4.50000E+00  1.30000E-01  1.27124E-02  9.35201E-03  3.36038E-03 
 4.51000E+00  1.30000E-01  1.27136E-02  9.35315E-03  3.36042E-03 
 4.52000E+00  1.30000E-01  1.27147E-02  9.35429E-03  3.36046E-03 
 4.53000E+00  1.30000E-01  1.27159E-02  9.35542E-03  3.36050E-03 
 4.54000E+00  1.30000E-01  1.27171E-02  9.35656E-03  3.36054E-03 
 4.55000E+00  1.30000E-01  1.27183E-02  9.35769E-03  3.36059E-03 
 4.56000E+00  1.30000E-01  1.27194E-02  9.35882E-03  3.36063E-03 
 4.57000E+00  1.30000E-01  1.27206E-02  9.35994E-03  3.36067E-03 
 4.58000E+00  1.30000E-01  1.27218E-02  9.36107E-03  3.36071E-03 
 4.59000E+00  1.30000E-01  1.27229E-02  9.36219E-03  3.36075E-03 
 4.60000E+00  1.30000E-01  1.27241E-02  9.36331E-03  3.36080E-03 
 4.61000E+00  1.30000E-01  1.27253E-02  9.36443E-03  3.36084E-03 
 4.62000E+00  1.30000E-01  1.27264E-02  9.36554E-03  3.36088E-03 
 4.63000E+00  1.30000E-01  1.27276E-02  9.36665E-03  3.36092E-03 
 4.64000E+00  1.30000E-01  1.27287E-02  9.36777E-03  3.36096E-03 
 4.65000E+00  1.30000E-01  1.27299E-02  9.36887E-03  3.36100E-03 
 4.66000E+00  1.30000E-01  1.27310E-02  9.36998E-03  3.36105E-03 
 4.67000E+00  1.30000E-01  1.27322E-02  9.37108E-03  3.36109E-03 
 4.68000E+00  1.30000E-01  1.27333E-02  9.37219E-03  3.36113E-03 
 4.69000E+00  1.30000E-01  1.27345E-02  9.37329E-03  3.36117E-03 
 4.70000E+00  1.30000E-01  1.27356E-02  9.37438E-03  3.36121E-03 
 4.71000E+00  1.30000E-01  1.27367E-02  9.37548E-03  3.36126E-03 
 4.72000E+00  1.30000E-01  1.27379E-02  9.37657E-03  3.36130E-03 
 4.73000E+00  1.30000E-01  1.27390E-02  9.37766E-03  3.36134E-03 
 4.74000E+00  1.30000E-01  1.27401E-02  9.37875E-03  3.36138E-03 
 4.75000E+00  1.30000E-01  1.27413E-02  9.37984E-03  3.36142E-03 
 4.76000E+00  1.30000E-01  1.27424E-02  9.38092E-03  3.36146E-03 
 4.77000E+00  1.30000E-01  1.27435E-02  9.38200E-03  3.36151E-03 
 4.78000E+00  1.30000E-01  1.27446E-02  9.38309E-03  3.36155E-03 
 4.79000E+00  1.30000E-01  1.27458E-02  9.38416E-03  3.36159E-03 
 4.80000E+00  1.30000E-01  1.27469E-02  9.38524E-03  3.36163E-03 
 4.81000E+00  1.30000E-01  1.27480E-02  9.38631E-03  3.36167E-03 
 4.82000E+00  1.30000E-01  1.27491E-02  9.38739E-03  3.36172E-03 
 4.83000E+00  1.30000E-01  1.27502E-02  9.38846E-03  3.36176E-03 
 4.84000E+00  1.30000E-01  1.27513E-02  9.38952E-03  3.36180E-03 
 4.85000E+00  1.30000E-01  1.27524E-02  9.39059E-03  3.36184E-03 
 4.86000E+00  1.30000E-01  1.27535E-02  9.39165E-03  3.36188E-03 
 4.87000E+00  1.30000E-01  1.27546E-02  9.39272E-03  3.36192E-03 
 4.88000E+00  1.30000E-01  1.27557E-02  9.39378E-03  3.36197E-03 
 4.89000E+00  1.30000E-01  1.27568E-02  9.39483E-03  3.36201E-03 
 4.90000E+00  1.30000E-01  1.27579E-02  9.39589E-03  3.36205E-03 
 4.91000E+00  1.30000E-01  1.27590E-02  9.39694E-03  3.36209E-03 
 4.92000E+00  1.30000E-01  1.27601E-02  9.39800E-03  3.36213E-03 
 4.93000E+00  1.30000E-01  1.27612E-02  9.39905E-03  3.36217E-03 
 4.94000E+00  1.30000E-01  1.27623E-02  9.40009E-03  3.36222E-03 
 4.95000E+00  1.30000E-01  1.27634E-02  9.40114E-03  3.36226E-03 
 4.96000E+00  1.30000E-01  1.27645E-02  9.40218E-03  3.36230E-03 
 4.97000E+00  1.30000E-01  1.27656E-02  9.40323E-03  3.36234E-03 
 4.98000E+00  1.30000E-01  1.27666E-02  9.40427E-03  3.36238E-03 
 4.99000E+00  1.30000E-01  1.27677E-02  9.40530E-03  3.36243E-03 
 5.00000E+00  1.30000E-01  1.27688E-02  9.40634E-03  3.36247E-03 
 5.01000E+00  1.30000E-01  1.27699E-02  9.40737E-03  3.36251E-03 
 5.02000E+00  1.30000E-01  1.27710E-02  9.40841E-03  3.36255E-03 
 5.03000E+00  1.30000E-01  1.27720E-02  9.40944E-03  3.36259E-03 
 5.04000E+00  1.30000E-01  1.27731E-02  9.41047E-03  3.36263E-03 
 5.05000E+00  1.30000E-01  1.27742E-02  9.41149E-03  3.36268E-03 
 5.06000E+00  1.30000E-01  1.27752E-02  9.41252E-03  3.36272E-03 
 5.07000E+00  1.30000E-01  1.27763E-02  9.41354E-03  3.36276E-03 
 5.08000E+00  1.30000E-01  1.27774E-02  9.41456E-03  3.36280E-03 
 5.09000E+00  1.30000E-01  1.27784E-02  9.41558E-03  3.36284E-03 
 5.10000E+00  1.30000E-01  1.27795E-02  9.41660E-03  3.36288E-03 
 5.11000E+00  1.30000E-01  1.27805E-02  9.41761E-03  3.36293E-03 
 5.12000E+00  1.30000E-01  1.27816E-02  9.41863E-03  3.36297E-03 
 5.13000E+00  1.30000E-01  1.27827E-02  9.41964E-03  3.36301E-03 
 5.14000E+00  1.30000E-01  1.27837E-02  9.42065E-03  3.36305E-03 
 5.15000E+00  1.30000E-01  1.27848E-02  9.42166E-03  3.36309E-03 
 5.16000E+00  1.30000E-01  1.27858E-02  9.42267E-03  3.36313E-03 
 5.17000E+00  1.30000E-01  1.27868E-02  9.42367E-03  3.36318E-03 
 5.18000E+00  1.30000E-01  1.27879E-02  9.42467E-03  3.36322E-03 
 5.19000E+00  1.30000E-01  1.27889E-02  9.42567E-03  3.36326E-03 
 5.20000E+00  1.30000E-01  1.27900E-02  9.42667E-03  3.36330E-03 
 5.21000E+00  1.30000E-01  1.27910E-02  9.42767E-03  3.36334E-03 
 5.22000E+00  1.30000E-01  1.27921E-02  9.42867E-03  3.36338E-03 
 5.23000E+00  1.30000E-01  1.27931E-02  9.42966E-03  3.36343E-03 
 5.24000E+00  1.30000E-01  1.27941E-02  9.43065E-03  3.36347E-03 
 5.25000E+00  1.30000E-01  1.27952E-02  9.43165E-03  3.36351E-03 
 5.26000E+00  1.30000E-01  1.27962E-02  9.43263E-03  3.36355E-03 
 5.27000E+00  1.30000E-01  1.27972E-02  9.43362E-03  3.36359E-03 
 5.28000E+00  1.30000E-01  1.27982E-02  9.43461E-03  3.36364E-03 
 5.29000E+00  1.30000E-01  1.27993E-02  9.43559E-03  3.36368E-03 
 5.30000E+00  1.30000E-01  1.28003E-02  9.43657E-03  3.36372E-03 
 5.31000E+00  1.30000E-01  1.28013E-02  9.43755E-03  3.36376E-03 
 5.32000E+00  1.30000E-01  1.28023E-02  9.43853E-03  3.36380E-03 
 5.33000E+00  1.30000E-01  1.28034E-02  9.43951E-03  3.36384E-03 
 5.34000E+00  1.30000E-01  1.28044E-02  9.44048E-03  3.36389E-03 
 5.35000E+00  1.30000E-01  1.28054E-02  9.44146E-03  3.36393E-03 
 5.36000E+00  1.30000E-01  1.28064E-02  9.44243E-03  3.36397E-03 
 5.37000E+00  1.30000E-01  1.28074E-02  9.44340E-03  3.36401E-03 
 5.38000E+00  1.30000E-01  1.28084E-02  9.44437E-03  3.36405E-03 
 5.39000E+00  1.30000E-01  1.28094E-02  9.44534E-03  3.36409E-03 
 5.40000E+00  1.30000E-01  1.28104E-02  9.44630E-03  3.36414E-03 
 5.41000E+00  1.30000E-01  1.28114E-02  9.44727E-03  3.36418E-03 
 5.42000E+00  1.30000E-01  1.28124E-02  9.44823E-03  3.36422E-03 
 5.43000E+00  1.30000E-01  1.28134E-02  9.44919E-03  3.36426E-03 
 5.44000E+00  1.30000E-01  1.28144E-02  9.45015E-03  3.36430E-03 
 5.45000E+00  1.30000E-01  1.28154E-02  9.45110E-03  3.36434E-03 
 5.46000E+00  1.30000E-01  1.28164E-02  9.45206E-03  3.36439E-03 
 5.47000E+00  1.30000E-01  1.28174E-02  9.45301E-03  3.36443E-03 
 5.48000E+00  1.30000E-01  1.28184E-02  9.45397E-03  3.36447E-03 
 5.49000E+00  1.30000E-01  1.28194E-02  9.45492E-03  3.36451E-03 
 5.50000E+00  1.30000E-01  1.28204E-02  9.45587E-03  3.36455E-03 
 5.51000E+00  1.30000E-01  1.28214E-02  9.45681E-03  3.36459E-03 
 5.52000E+00  1.30000E-01  1.28224E-02  9.45776E-03  3.36464E-03 
 5.53000E+00  1.30000E-01  1.28234E-02  9.45871E-03  3.36468E-03 
 5.54000E+00  1.30000E-01  1.28244E-02  9.45965E-03  3.36472E-03 
 5.55000E+00  1.30000E-01  1.28254E-02  9.46059E-03  3.36476E-03 
 5.56000E+00  1.30000E-01  1.28263E-02  9.46153E-03  3.36480E-03 
 5.57000E+00  1.30000E-01  1.28273E-02  9.46247E-03  3.36484E-03 
 5.58000E+00  1.30000E-01  1.28283E-02  9.46341E-03  3.36489E-03 
 5.59000E+00  1.30000E-01  1.28293E-02  9.46434E-03  3.36493E-03 
 5.60000E+00  1.30000E-01  1.28302E-02  9.46528E-03  3.36497E-03 
 5.61000E+00  1.30000E-01  1.28312E-02  9.46621E-03  3.36501E-03 
 5.62000E+00  1.30000E-01  1.28322E-02  9.46714E-03  3.36505E-03 
 5.63000E+00  1.30000E-01  1.28332E-02  9.46807E-03  3.36509E-03 
 5.64000E+00  1.30000E-01  1.28341E-02  9.46900E-03  3.36514E-03 
 5.65000E+00  1.30000E-01  1.28351E-02  9.46992E-03  3.36518E-03 
 5.66000E+00  1.30000E-01  1.28361E-02  9.47085E-03  3.36522E-03 
 5.67000E+00  1.30000E-01  1.28370E-02  9.47177E-03  3.36526E-03 
 5.68000E+00  1.30000E-01  1.28380E-02  9.47269E-03  3.36530E-03 
 5.69000E+00  1.30000E-01  1.28390E-02  9.47361E-03  3.36534E-03 
 5.70000E+00  1.30000E-01  1.28399E-02  9.47453E-03  3.36538E-03 
 5.71000E+00  1.30000E-01  1.28409E-02  9.47545E-03  3.36543E-03 
 5.72000E+00  1.30000E-01  1.28418E-02  9.47637E-03  3.36547E-03 
 5.73000E+00  1.30000E-01  1.28428E-02  9.47728E-03  3.36551E-03 
 5.74000E+00  1.30000E-01  1.28437E-02  9.47820E-03  3.36555E-03 
 5.75000E+00  1.30000E-01  1.28447E-02  9.47911E-03  3.36559E-03 
 5.76000E+00  1.30000E-01  1.28457E-02  9.48002E-03  3.36563E-03 
 5.77000E+00  1.30000E-01  1.28466E-02  9.48093E-03  3.36568E-03 
 5.78000E+00  1.30000E-01  1.28476E-02  9.48183E-03  3.36572E-03 
 5.79000E+00  1.30000E-01  1.28485E-02  9.48274E-03  3.36576E-03 
 5.80000E+00  1.30000E-01  1.28494E-02  9.48365E-03  3.36580E-03 
 5.81000E+00  1.30000E-01  1.28504E-02  9.48455E-03  3.36584E-03 
 5.82000E+00  1.30000E-01  1.28513E-02  9.48545E-03  3.36588E-03 
 5.83000E+00  1.30000E-01  1.28523E-02  9.48635E-03  3.36593E-03 
 5.84000E+00  1.30000E-01  1.28532E-02  9.48725E-03  3.36597E-03 
 5.85000E+00  1.30000E-01  1.28542E-02  9.48815E-03  3.36601E-03 
 5.86000E+00  1.30000E-01  1.28551E-02  9.48905E-03  3.36605E-03 
 5.87000E+00  1.30000E-01  1.28560E-02  9.48994E-03  3.36609E-03 
 5.88000E+00  1.30000E-01  1.28570E-02  9.49084E-03  3.36613E-03 
 5.89000E+00  1.30000E-01  1.28579E-02  9.49173E-03  3.36618E-03 
 5.90000E+00  1.30000E-01  1.28588E-02  9.49262E-03  3.36622E-03 
 5.91000E+00  1.30000E-01  1.28598E-02  9.49351E-03  3.36626E-03 
 5.92000E+00  1.30000E-01  1.28607E-02  9.49440E-03  3.36630E-03 
 5.93000E+00  1.30000E-01  1.28616E-02  9.49528E-03  3.36634E-03 
 5.94000E+00  1.30000E-01  1.28626E-02  9.49617E-03  3.36638E-03 
 5.95000E+00  1.30000E-01  1.28635E-02  9.49705E-03  3.36643E-03 
 5.96000E+00  1.30000E-01  1.28644E-02  9.49794E-03  3.36647E-03 
 5.97000E+00  1.30000E-01  1.28653E-02  9.49882E-03  3.36651E-03 
 5.98000E+00  1.30000E-01  1.28662E-02  9.49970E-03  3.36655E-03 
 5.99000E+00  1.30000E-01  1.28672E-02  9.50058E-03  3.36659E-03 
 6.00000E+00  1.30000E-01  1.28681E-02  9.50146E-03  3.36663E-03 
 6.01000E+00  1.30000E-01  1.28690E-02  9.50233E-03  3.36667E-03 
 6.02000E+00  1.30000E-01  1.28699E-02  9.50321E-03  3.36672E-03 
 6.03000E+00  1.30000E-01  1.28708E-02  9.50408E-03  3.36676E-03 
 6.04000E+00  1.30000E-01  1.28718E-02  9.50496E-03  3.36680E-03 
 6.05000E+00  1.30000E-01  1.28727E-02  9.50583E-03  3.36684E-03 
 6.06000E+00  1.30000E-01  1.28736E-02  9.50670E-03  3.36688E-03 
 6.07000E+00  1.30000E-01  1.28745E-02  9.50757E-03  3.36692E-03 
 6.08000E+00  1.30000E-01  1.28754E-02  9.50843E-03  3.36697E-03 
 6.09000E+00  1.30000E-01  1.28763E-02  9.50930E-03  3.36701E-03 
 6.10000E+00  1.30000E-01  1.28772E-02  9.51017E-03  3.36705E-03 
 6.11000E+00  1.30000E-01  1.28781E-02  9.51103E-03  3.36709E-03 
 6.12000E+00  1.30000E-01  1.28790E-02  9.51189E-03  3.36713E-03 
 6.13000E+00  1.30000E-01  1.28799E-02  9.51275E-03  3.36717E-03 
 6.14000E+00  1.30000E-01  1.28808E-02  9.51361E-03  3.36721E-03 
 6.15000E+00  1.30000E-01  1.28817E-02  9.51447E-03  3.36726E-03 
 6.16000E+00  1.30000E-01  1.28826E-02  9.51533E-03  3.36730E-03 
 6.17000E+00  1.30000E-01  1.28835E-02  9.51619E-03  3.36734E-03 
 6.18000E+00  1.30000E-01  1.28844E-02  9.51704E-03  3.36738E-03 
 6.19000E+00  1.30000E-01  1.28853E-02  9.51790E-03  3.36742E-03 
 6.20000E+00  1.30000E-01  1.28862E-02  9.51875E-03  3.36746E-03 
 6.21000E+00  1.30000E-01  1.28871E-02  9.51960E-03  3.36751E-03 
 6.22000E+00  1.30000E-01  1.28880E-02  9.52045E-03  3.36755E-03 
 6.23000E+00  1.30000E-01  1.28889E-02  9.52130E-03  3.36759E-03 
 6.24000E+00  1.30000E-01  1.28898E-02  9.52215E-03  3.36763E-03 
 6.25000E+00  1.30000E-01  1.28907E-02  9.52300E-03  3.36767E-03 
 6.26000E+00  1.30000E-01  1.28916E-02  9.52384E-03  3.36771E-03 
 6.27000E+00  1.30000E-01  1.28924E-02  9.52469E-03  3.36775E-03 
 6.28000E+00  1.30000E-01  1.28933E-02  9.52553E-03  3.36780E-03 
 6.29000E+00  1.30000E-01  1.28942E-02  9.52637E-03  3.36784E-03 
 6.30000E+00  1.30000E-01  1.28951E-02  9.52721E-03  3.36788E-03 
 6.31000E+00  1.30000E-01  1.28960E-02  9.52805E-03  3.36792E-03 
 6.32000E+00  1.30000E-01  1.28969E-02  9.52889E-03  3.36796E-03 
 6.33000E+00  1.30000E-01  1.28977E-02  9.52973E-03  3.36800E-03 
 6.34000E+00  1.30000E-01  1.28986E-02  9.53057E-03  3.36805E-03 
 6.35000E+00  1.30000E-01  1.28995E-02  9.53140E-03  3.36809E-03 
 6.36000E+00  1.30000E-01  1.29004E-02  9.53224E-03  3.36813E-03 
 6.37000E+00  1.30000E-01  1.29012E-02  9.53307E-03  3.36817E-03 
 6.38000E+00  1.30000E-01  1.29021E-02  9.53390E-03  3.36821E-03 
 6.39000E+00  1.30000E-01  1.29030E-02  9.53473E-03  3.36825E-03 
 6.40000E+00  1.30000E-01  1.29039E-02  9.53556E-03  3.36829E-03 
 6.41000E+00  1.30000E-01  1.29047E-02  9.53639E-03  3.36834E-03 
 6.42000E+00  1.30000E-01  1.29056E-02  9.53722E-03  3.36838E-03 
 6.43000E+00  1.30000E-01  1.29065E-02  9.53805E-03  3.36842E-03 
 6.44000E+00  1.30000E-01  1.29073E-02  9.53887E-03  3.36846E-03 
 6.45000E+00  1.30000E-01  1.29082E-02  9.53970E-03  3.36850E-03 
 6.46000E+00  1.30000E-01  1.29091E-02  9.54052E-03  3.36854E-03 
 6.47000E+00  1.30000E-01  1.29099E-02  9.54134E-03  3.36859E-03 
 6.48000E+00  1.30000E-01  1.29108E-02  9.54216E-03  3.36863E-03 
 6.49000E+00  1.30000E-01  1.29116E-02  9.54298E-03  3.36867E-03 
 6.50000E+00  1.30000E-01  1.29125E-02  9.54380E-03  3.36871E-03 
 6.51000E+00  1.30000E-01  1.29134E-02  9.54462E-03  3.36875E-03 
 6.52000E+00  1.30000E-01  1.29142E-02  9.54543E-03  3.36879E-03 
 6.53000E+00  1.30000E-01  1.29151E-02  9.54625E-03  3.36883E-03 
 6.54000E+00  1.30000E-01  1.29159E-02  9.54706E-03  3.36888E-03 
 6.55000E+00  1.30000E-01  1.29168E-02  9.54788E-03  3.36892E-03 
 6.56000E+00  1.30000E-01  1.29176E-02  9.54869E-03  3.36896E-03 
 6.57000E+00  1.30000E-01  1.29185E-02  9.54950E-03  3.36900E-03 
 6.58000E+00  1.30000E-01  1.29194E-02  9.55031E-03  3.36904E-03 
 6.59000E+00  1.30000E-01  1.29202E-02  9.55112E-03  3.36908E-03 
 6.60000E+00  1.30000E-01  1.29211E-02  9.55193E-03  3.36912E-03 
 6.61000E+00  1.30000E-01  1.29219E-02  9.55274E-03  3.36917E-03 
 6.62000E+00  1.30000E-01  1.29227E-02  9.55354E-03  3.36921E-03 
 6.63000E+00  1.30000E-01  1.29236E-02  9.55435E-03  3.36925E-03 
