Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 
 5.00000E-03  5.00000E-02 -6.25934E-03 -6.25934E-03  0.00000E+00 
 1.00000E-02  1.00000E-01  2.65370E-03  5.96938E-04  2.05676E-03 
 1.50000E-02  1.50025E-01  1.42882E-02  1.22315E-02  2.05677E-03 
 2.00000E-02  1.50099E-01  1.43120E-02  1.22552E-02  2.05678E-03 
 2.50000E-02  1.50222E-01  1.43476E-02  1.22908E-02  2.05679E-03 
 3.00000E-02  1.50394E-01  1.43950E-02  1.23382E-02  2.05680E-03 
 3.50000E-02  1.50616E-01  1.44546E-02  1.23978E-02  2.05681E-03 
 4.00000E-02  1.50886E-01  1.45257E-02  1.24689E-02  2.05682E-03 
 4.50000E-02  1.51204E-01  1.46084E-02  1.25515E-02  2.05684E-03 
 5.00000E-02  1.51571E-01  1.47029E-02  1.26460E-02  2.05685E-03 
 5.50000E-02  1.51985E-01  1.48086E-02  1.27518E-02  2.05686E-03 
 6.00000E-02  1.52447E-01  1.49259E-02  1.28690E-02  2.05687E-03 
 6.50000E-02  1.52956E-01  1.50544E-02  1.29976E-02  2.05688E-03 
 7.00000E-02  1.53511E-01  1.51940E-02  1.31371E-02  2.05689E-03 
 7.50000E-02  1.54112E-01  1.53444E-02  1.32875E-02  2.05690E-03 
 8.00000E-02  1.54759E-01  1.55058E-02  1.34489E-02  2.05691E-03 
 8.50000E-02  1.55450E-01  1.56776E-02  1.36207E-02  2.05692E-03 
 9.00000E-02  1.56185E-01  1.58598E-02  1.38029E-02  2.05693E-03 
 9.50000E-02  1.56963E-01  1.60521E-02  1.39952E-02  2.05694E-03 
 1.00000E-01  1.57784E-01  1.62544E-02  1.41975E-02  2.05695E-03 
 1.05000E-01  1.58646E-01  1.64662E-02  1.44093E-02  2.05696E-03 
 1.10000E-01  1.59549E-01  1.66875E-02  1.46305E-02  2.05697E-03 
 1.15000E-01  1.60492E-01  1.69179E-02  1.48610E-02  2.05698E-03 
 1.20000E-01  1.61474E-01  1.71572E-02  1.51002E-02  2.05699E-03 
 1.25000E-01  1.62494E-01  1.74050E-02  1.53480E-02  2.05700E-03 
 1.30000E-01  1.63552E-01  1.76613E-02  1.56043E-02  2.05701E-03 
 1.35000E-01  1.64645E-01  1.79253E-02  1.58683E-02  2.05702E-03 
 1.40000E-01  1.65773E-01  1.81969E-02  1.61398E-02  2.05703E-03 
 1.45000E-01  1.66934E-01  1.84755E-02  1.64184E-02  2.05704E-03 
 1.50000E-01  1.68129E-01  1.87612E-02  1.67042E-02  2.05705E-03 
 1.55000E-01  1.69355E-01  1.90534E-02  1.69963E-02  2.05706E-03 
 1.60000E-01  1.70611E-01  1.93515E-02  1.72944E-02  2.05707E-03 
 1.65000E-01  1.71896E-01  1.96554E-02  1.75983E-02  2.05708E-03 
 1.70000E-01  1.73209E-01  1.99646E-02  1.79075E-02  2.05709E-03 
 1.75000E-01  1.74548E-01  2.02786E-02  1.82215E-02  2.05709E-03 
 1.80000E-01  1.75912E-01  2.05971E-02  1.85400E-02  2.05710E-03 
 1.85000E-01  1.77300E-01  2.09196E-02  1.88625E-02  2.05711E-03 
 1.90000E-01  1.78711E-01  2.12460E-02  1.91888E-02  2.05712E-03 
 1.95000E-01  1.80143E-01  2.15755E-02  1.95183E-02  2.05713E-03 
 2.00000E-01  1.81594E-01  2.19076E-02  1.98505E-02  2.05714E-03 
 2.05000E-01  1.83063E-01  2.22421E-02  2.01849E-02  2.05715E-03 
 2.10000E-01  1.84549E-01  2.25785E-02  2.05214E-02  2.05716E-03 
 2.15000E-01  1.86050E-01  2.29164E-02  2.08592E-02  2.05717E-03 
 2.20000E-01  1.87566E-01  2.32555E-02  2.11984E-02  2.05718E-03 
 2.25000E-01  1.89093E-01  2.35951E-02  2.15379E-02  2.05718E-03 
 2.30000E-01  1.90631E-01  2.39349E-02  2.18777E-02  2.05719E-03 
 2.35000E-01  1.92178E-01  2.42744E-02  2.22172E-02  2.05720E-03 
 2.40000E-01  1.93733E-01  2.46134E-02  2.25562E-02  2.05721E-03 
 2.45000E-01  1.95295E-01  2.49515E-02  2.28943E-02  2.05722E-03 
 2.50000E-01  1.96860E-01  2.52879E-02  2.32307E-02  2.05723E-03 
 2.55000E-01  1.98429E-01  2.56227E-02  2.35655E-02  2.05724E-03 
 2.60000E-01  2.00000E-01  2.59554E-02  2.38982E-02  2.05724E-03 
 2.65000E-01  2.01571E-01  2.62857E-02  2.42284E-02  2.05725E-03 
 2.70000E-01  2.03140E-01  2.66129E-02  2.45557E-02  2.05726E-03 
 2.75000E-01  2.04705E-01  2.69368E-02  2.48796E-02  2.05727E-03 
 2.80000E-01  2.06267E-01  2.72575E-02  2.52003E-02  2.05728E-03 
 2.85000E-01  2.07822E-01  2.75743E-02  2.55170E-02  2.05729E-03 
 2.90000E-01  2.09369E-01  2.78868E-02  2.58295E-02  2.05730E-03 
 2.95000E-01  2.10907E-01  2.81949E-02  2.61376E-02  2.05731E-03 
 3.00000E-01  2.12434E-01  2.84984E-02  2.64411E-02  2.05731E-03 
 3.05000E-01  2.13950E-01  2.87971E-02  2.67398E-02  2.05732E-03 
 3.10000E-01  2.15451E-01  2.90905E-02  2.70331E-02  2.05733E-03 
 3.15000E-01  2.16937E-01  2.93785E-02  2.73211E-02  2.05734E-03 
 3.20000E-01  2.18406E-01  2.96608E-02  2.76034E-02  2.05735E-03 
 3.25000E-01  2.19857E-01  2.99373E-02  2.78799E-02  2.05736E-03 
 3.30000E-01  2.21289E-01  3.02079E-02  2.81505E-02  2.05737E-03 
 3.35000E-01  2.22700E-01  3.04724E-02  2.84150E-02  2.05738E-03 
 3.40000E-01  2.24088E-01  3.07304E-02  2.86730E-02  2.05738E-03 
 3.45000E-01  2.25452E-01  3.09818E-02  2.89245E-02  2.05739E-03 
 3.50000E-01  2.26791E-01  3.12267E-02  2.91693E-02  2.05740E-03 
 3.55000E-01  2.28104E-01  3.14649E-02  2.94075E-02  2.05741E-03 
 3.60000E-01  2.29389E-01  3.16963E-02  2.96388E-02  2.05742E-03 
 3.65000E-01  2.30645E-01  3.19206E-02  2.98632E-02  2.05743E-03 
 3.70000E-01  2.31871E-01  3.21380E-02  3.00805E-02  2.05744E-03 
 3.75000E-01  2.33066E-01  3.23483E-02  3.02908E-02  2.05745E-03 
 3.80000E-01  2.34227E-01  3.25511E-02  3.04937E-02  2.05746E-03 
 3.85000E-01  2.35355E-01  3.27469E-02  3.06894E-02  2.05747E-03 
 3.90000E-01  2.36448E-01  3.29353E-02  3.08778E-02  2.05747E-03 
 3.95000E-01  2.37506E-01  3.31164E-02  3.10590E-02  2.05748E-03 
 4.00000E-01  2.38526E-01  3.32901E-02  3.12326E-02  2.05749E-03 
 4.05000E-01  2.39508E-01  3.34562E-02  3.13987E-02  2.05750E-03 
 4.10000E-01  2.40451E-01  3.36149E-02  3.15574E-02  2.05751E-03 
 4.15000E-01  2.41354E-01  3.37661E-02  3.17085E-02  2.05752E-03 
 4.20000E-01  2.42216E-01  3.39097E-02  3.18522E-02  2.05753E-03 
 4.25000E-01  2.43037E-01  3.40459E-02  3.19883E-02  2.05754E-03 
 4.30000E-01  2.43815E-01  3.41744E-02  3.21169E-02  2.05755E-03 
 4.35000E-01  2.44550E-01  3.42955E-02  3.22379E-02  2.05756E-03 
 4.40000E-01  2.45241E-01  3.44089E-02  3.23514E-02  2.05757E-03 
 4.45000E-01  2.45888E-01  3.45149E-02  3.24573E-02  2.05758E-03 
 4.50000E-01  2.46489E-01  3.46132E-02  3.25556E-02  2.05759E-03 
 4.55000E-01  2.47044E-01  3.47040E-02  3.26464E-02  2.05759E-03 
 4.60000E-01  2.47553E-01  3.47872E-02  3.27296E-02  2.05760E-03 
 4.65000E-01  2.48015E-01  3.48629E-02  3.28052E-02  2.05761E-03 
 4.70000E-01  2.48429E-01  3.49309E-02  3.28732E-02  2.05762E-03 
 4.75000E-01  2.48796E-01  3.49914E-02  3.29338E-02  2.05763E-03 
 4.80000E-01  2.49114E-01  3.50443E-02  3.29867E-02  2.05764E-03 
 4.85000E-01  2.49384E-01  3.50898E-02  3.30321E-02  2.05765E-03 
 4.90000E-01  2.49606E-01  3.51278E-02  3.30701E-02  2.05766E-03 
 4.95000E-01  2.49778E-01  3.51581E-02  3.31004E-02  2.05767E-03 
 5.00000E-01  2.49901E-01  3.51809E-02  3.31232E-02  2.05768E-03 
 5.05000E-01  2.49975E-01  3.51962E-02  3.31385E-02  2.05769E-03 
 5.10000E-01  2.50000E-01  3.52040E-02  3.31463E-02  2.05770E-03 
 5.15000E-01  2.49975E-01  3.52042E-02  3.31465E-02  2.05771E-03 
 5.20000E-01  2.49901E-01  3.51970E-02  3.31393E-02  2.05771E-03 
 5.25000E-01  2.49778E-01  3.51823E-02  3.31246E-02  2.05771E-03 
 5.30000E-01  2.49606E-01  3.51601E-02  3.31024E-02  2.05771E-03 
 5.35000E-01  2.49384E-01  3.51302E-02  3.30725E-02  2.05771E-03 
 5.40000E-01  2.49114E-01  3.50929E-02  3.30352E-02  2.05771E-03 
 5.45000E-01  2.48796E-01  3.50483E-02  3.29906E-02  2.05771E-03 
 5.50000E-01  2.48429E-01  3.49960E-02  3.29383E-02  2.05771E-03 
 5.55000E-01  2.48015E-01  3.49363E-02  3.28786E-02  2.05771E-03 
 5.60000E-01  2.47553E-01  3.48690E-02  3.28113E-02  2.05771E-03 
 5.65000E-01  2.47044E-01  3.47943E-02  3.27366E-02  2.05771E-03 
 5.70000E-01  2.46489E-01  3.47121E-02  3.26544E-02  2.05771E-03 
 5.75000E-01  2.45888E-01  3.46225E-02  3.25648E-02  2.05771E-03 
 5.80000E-01  2.45241E-01  3.45253E-02  3.24676E-02  2.05771E-03 
 5.85000E-01  2.44550E-01  3.44208E-02  3.23631E-02  2.05771E-03 
 5.90000E-01  2.43815E-01  3.43088E-02  3.22511E-02  2.05771E-03 
 5.95000E-01  2.43037E-01  3.41895E-02  3.21317E-02  2.05771E-03 
 6.00000E-01  2.42216E-01  3.40626E-02  3.20049E-02  2.05771E-03 
 6.05000E-01  2.41354E-01  3.39286E-02  3.18708E-02  2.05771E-03 
 6.10000E-01  2.40451E-01  3.37871E-02  3.17294E-02  2.05771E-03 
 6.15000E-01  2.39508E-01  3.36383E-02  3.15806E-02  2.05771E-03 
 6.20000E-01  2.38526E-01  3.34823E-02  3.14246E-02  2.05771E-03 
 6.25000E-01  2.37506E-01  3.33191E-02  3.12614E-02  2.05771E-03 
 6.30000E-01  2.36448E-01  3.31485E-02  3.10908E-02  2.05771E-03 
 6.35000E-01  2.35355E-01  3.29710E-02  3.09133E-02  2.05771E-03 
 6.40000E-01  2.34227E-01  3.27864E-02  3.07287E-02  2.05771E-03 
 6.45000E-01  2.33066E-01  3.25950E-02  3.05373E-02  2.05771E-03 
 6.50000E-01  2.31871E-01  3.23965E-02  3.03388E-02  2.05771E-03 
 6.55000E-01  2.30645E-01  3.21912E-02  3.01335E-02  2.05771E-03 
 6.60000E-01  2.29389E-01  3.19793E-02  2.99216E-02  2.05771E-03 
 6.65000E-01  2.28104E-01  3.17607E-02  2.97030E-02  2.05771E-03 
 6.70000E-01  2.26791E-01  3.15357E-02  2.94780E-02  2.05771E-03 
 6.75000E-01  2.25452E-01  3.13044E-02  2.92467E-02  2.05771E-03 
 6.80000E-01  2.24088E-01  3.10669E-02  2.90092E-02  2.05771E-03 
 6.85000E-01  2.22700E-01  3.08233E-02  2.87656E-02  2.05771E-03 
 6.90000E-01  2.21289E-01  3.05737E-02  2.85160E-02  2.05771E-03 
 6.95000E-01  2.19857E-01  3.03184E-02  2.82607E-02  2.05771E-03 
 7.00000E-01  2.18406E-01  3.00577E-02  2.80000E-02  2.05771E-03 
 7.05000E-01  2.16937E-01  2.97917E-02  2.77340E-02  2.05771E-03 
 7.10000E-01  2.15451E-01  2.95206E-02  2.74629E-02  2.05771E-03 
 7.15000E-01  2.13950E-01  2.92446E-02  2.71869E-02  2.05771E-03 
 7.20000E-01  2.12434E-01  2.89638E-02  2.69061E-02  2.05771E-03 
 7.25000E-01  2.10907E-01  2.86788E-02  2.66211E-02  2.05771E-03 
 7.30000E-01  2.09369E-01  2.83896E-02  2.63319E-02  2.05771E-03 
 7.35000E-01  2.07822E-01  2.80967E-02  2.60389E-02  2.05771E-03 
 7.40000E-01  2.06267E-01  2.78001E-02  2.57424E-02  2.05771E-03 
 7.45000E-01  2.04705E-01  2.75001E-02  2.54424E-02  2.05771E-03 
 7.50000E-01  2.03140E-01  2.71976E-02  2.51399E-02  2.05771E-03 
 7.55000E-01  2.01571E-01  2.68922E-02  2.48345E-02  2.05771E-03 
 7.60000E-01  2.00000E-01  2.65845E-02  2.45268E-02  2.05771E-03 
 7.65000E-01  1.98429E-01  2.62749E-02  2.42172E-02  2.05771E-03 
 7.70000E-01  1.96860E-01  2.59638E-02  2.39061E-02  2.05771E-03 
 7.75000E-01  1.95295E-01  2.56516E-02  2.35939E-02  2.05771E-03 
 7.80000E-01  1.93733E-01  2.53384E-02  2.32807E-02  2.05771E-03 
 7.85000E-01  1.92178E-01  2.50248E-02  2.29671E-02  2.05771E-03 
 7.90000E-01  1.90631E-01  2.47112E-02  2.26535E-02  2.05771E-03 
 7.95000E-01  1.89093E-01  2.43980E-02  2.23403E-02  2.05771E-03 
 8.00000E-01  1.87566E-01  2.40855E-02  2.20277E-02  2.05771E-03 
 8.05000E-01  1.86050E-01  2.37738E-02  2.17161E-02  2.05771E-03 
 8.10000E-01  1.84549E-01  2.34639E-02  2.14062E-02  2.05771E-03 
 8.15000E-01  1.83063E-01  2.31559E-02  2.10982E-02  2.05771E-03 
 8.20000E-01  1.81594E-01  2.28503E-02  2.07926E-02  2.05771E-03 
 8.25000E-01  1.80143E-01  2.25474E-02  2.04897E-02  2.05771E-03 
 8.30000E-01  1.78711E-01  2.22475E-02  2.01898E-02  2.05771E-03 
 8.35000E-01  1.77300E-01  2.19511E-02  1.98934E-02  2.05771E-03 
 8.40000E-01  1.75912E-01  2.16587E-02  1.96010E-02  2.05771E-03 
 8.45000E-01  1.74548E-01  2.13707E-02  1.93130E-02  2.05771E-03 
 8.50000E-01  1.73209E-01  2.10873E-02  1.90296E-02  2.05771E-03 
 8.55000E-01  1.71896E-01  2.08088E-02  1.87511E-02  2.05771E-03 
 8.60000E-01  1.70611E-01  2.05358E-02  1.84781E-02  2.05771E-03 
 8.65000E-01  1.69355E-01  2.02685E-02  1.82108E-02  2.05771E-03 
 8.70000E-01  1.68129E-01  2.00073E-02  1.79496E-02  2.05771E-03 
 8.75000E-01  1.66934E-01  1.97524E-02  1.76947E-02  2.05771E-03 
 8.80000E-01  1.65773E-01  1.95045E-02  1.74468E-02  2.05771E-03 
 8.85000E-01  1.64645E-01  1.92635E-02  1.72058E-02  2.05771E-03 
 8.90000E-01  1.63552E-01  1.90298E-02  1.69721E-02  2.05771E-03 
 8.95000E-01  1.62494E-01  1.88036E-02  1.67459E-02  2.05771E-03 
 9.00000E-01  1.61474E-01  1.85854E-02  1.65277E-02  2.05771E-03 
 9.05000E-01  1.60492E-01  1.83754E-02  1.63177E-02  2.05771E-03 
 9.10000E-01  1.59549E-01  1.81738E-02  1.61160E-02  2.05771E-03 
 9.15000E-01  1.58646E-01  1.79807E-02  1.59230E-02  2.05771E-03 
 9.20000E-01  1.57784E-01  1.77966E-02  1.57389E-02  2.05771E-03 
 9.25000E-01  1.56963E-01  1.76213E-02  1.55636E-02  2.05771E-03 
 9.30000E-01  1.56185E-01  1.74553E-02  1.53976E-02  2.05771E-03 
 9.35000E-01  1.55450E-01  1.72987E-02  1.52410E-02  2.05771E-03 
 9.40000E-01  1.54759E-01  1.71516E-02  1.50939E-02  2.05771E-03 
 9.45000E-01  1.54112E-01  1.70140E-02  1.49563E-02  2.05771E-03 
 9.50000E-01  1.53511E-01  1.68865E-02  1.48288E-02  2.05771E-03 
 9.55000E-01  1.52956E-01  1.67689E-02  1.47112E-02  2.05771E-03 
 9.60000E-01  1.52447E-01  1.66612E-02  1.46035E-02  2.05771E-03 
 9.65000E-01  1.51985E-01  1.65638E-02  1.45061E-02  2.05771E-03 
 9.70000E-01  1.51571E-01  1.64767E-02  1.44190E-02  2.05771E-03 
 9.75000E-01  1.51204E-01  1.63997E-02  1.43420E-02  2.05771E-03 
 9.80000E-01  1.50886E-01  1.63333E-02  1.42756E-02  2.05771E-03 
 9.85000E-01  1.50616E-01  1.62773E-02  1.42196E-02  2.05771E-03 
 9.90000E-01  1.50394E-01  1.62316E-02  1.41739E-02  2.05771E-03 
 9.95000E-01  1.50222E-01  1.61967E-02  1.41390E-02  2.05771E-03 
 1.00000E+00  1.50099E-01  1.61723E-02  1.41145E-02  2.05771E-03 
 1.00500E+00  1.50025E-01  1.61584E-02  1.41007E-02  2.05771E-03 
 1.01000E+00  1.50000E-01  1.61550E-02  1.40973E-02  2.05771E-03 
 1.01500E+00  1.50025E-01  1.61624E-02  1.41047E-02  2.05771E-03 
 1.02000E+00  1.50099E-01  1.61803E-02  1.41226E-02  2.05771E-03 
 1.02500E+00  1.50222E-01  1.62087E-02  1.41510E-02  2.05771E-03 
 1.03000E+00  1.50394E-01  1.62476E-02  1.41899E-02  2.05771E-03 
 1.03500E+00  1.50616E-01  1.62972E-02  1.42395E-02  2.05771E-03 
 1.04000E+00  1.50886E-01  1.63572E-02  1.42995E-02  2.05771E-03 
 1.04500E+00  1.51204E-01  1.64275E-02  1.43698E-02  2.05771E-03 
 1.05000E+00  1.51571E-01  1.65083E-02  1.44506E-02  2.05771E-03 
 1.05500E+00  1.51985E-01  1.65993E-02  1.45416E-02  2.05771E-03 
 1.06000E+00  1.52447E-01  1.67005E-02  1.46428E-02  2.05771E-03 
 1.06500E+00  1.52956E-01  1.68119E-02  1.47542E-02  2.05771E-03 
 1.07000E+00  1.53511E-01  1.69333E-02  1.48755E-02  2.05771E-03 
 1.07500E+00  1.54112E-01  1.70645E-02  1.50068E-02  2.05771E-03 
 1.08000E+00  1.54759E-01  1.72056E-02  1.51479E-02  2.05771E-03 
 1.08500E+00  1.55450E-01  1.73563E-02  1.52986E-02  2.05771E-03 
 1.09000E+00  1.56185E-01  1.75164E-02  1.54587E-02  2.05771E-03 
 1.09500E+00  1.56963E-01  1.76858E-02  1.56281E-02  2.05771E-03 
 1.10000E+00  1.57784E-01  1.78645E-02  1.58068E-02  2.05771E-03 
 1.10500E+00  1.58646E-01  1.80519E-02  1.59942E-02  2.05771E-03 
 1.11000E+00  1.59549E-01  1.82482E-02  1.61905E-02  2.05771E-03 
 1.11500E+00  1.60492E-01  1.84530E-02  1.63953E-02  2.05771E-03 
 1.12000E+00  1.61474E-01  1.86661E-02  1.66084E-02  2.05771E-03 
 1.12500E+00  1.62494E-01  1.88872E-02  1.68295E-02  2.05771E-03 
 1.13000E+00  1.63552E-01  1.91164E-02  1.70587E-02  2.05771E-03 
 1.13500E+00  1.64645E-01  1.93529E-02  1.72952E-02  2.05771E-03 
 1.14000E+00  1.65773E-01  1.95967E-02  1.75390E-02  2.05771E-03 
 1.14500E+00  1.66934E-01  1.98473E-02  1.77896E-02  2.05771E-03 
 1.15000E+00  1.68129E-01  2.01049E-02  1.80472E-02  2.05771E-03 
 1.15500E+00  1.69355E-01  2.03687E-02  1.83110E-02  2.05771E-03 
 1.16000E+00  1.70611E-01  2.06384E-02  1.85807E-02  2.05771E-03 
 1.16500E+00  1.71896E-01  2.09139E-02  1.88561E-02  2.05771E-03 
 1.17000E+00  1.73209E-01  2.11947E-02  1.91369E-02  2.05771E-03 
 1.17500E+00  1.74548E-01  2.14803E-02  1.94226E-02  2.05771E-03 
 1.18000E+00  1.75912E-01  2.17706E-02  1.97129E-02  2.05771E-03 
 1.18500E+00  1.77300E-01  2.20651E-02  2.00074E-02  2.05771E-03 
 1.19000E+00  1.78711E-01  2.23635E-02  2.03058E-02  2.05771E-03 
 1.19500E+00  1.80143E-01  2.26655E-02  2.06078E-02  2.05771E-03 
 1.20000E+00  1.81594E-01  2.29703E-02  2.09126E-02  2.05771E-03 
 1.20500E+00  1.83063E-01  2.32778E-02  2.12201E-02  2.05771E-03 
 1.21000E+00  1.84549E-01  2.35877E-02  2.15300E-02  2.05771E-03 
 1.21500E+00  1.86050E-01  2.38993E-02  2.18416E-02  2.05771E-03 
 1.22000E+00  1.87566E-01  2.42127E-02  2.21550E-02  2.05771E-03 
 1.22500E+00  1.89093E-01  2.45269E-02  2.24692E-02  2.05771E-03 
 1.23000E+00  1.90631E-01  2.48419E-02  2.27842E-02  2.05771E-03 
 1.23500E+00  1.92178E-01  2.51571E-02  2.30994E-02  2.05771E-03 
 1.24000E+00  1.93733E-01  2.54722E-02  2.34145E-02  2.05771E-03 
 1.24500E+00  1.95295E-01  2.57871E-02  2.37294E-02  2.05771E-03 
 1.25000E+00  1.96860E-01  2.61008E-02  2.40431E-02  2.05771E-03 
 1.25500E+00  1.98429E-01  2.64134E-02  2.43557E-02  2.05771E-03 
 1.26000E+00  2.00000E-01  2.67246E-02  2.46669E-02  2.05771E-03 
 1.26500E+00  2.01571E-01  2.70338E-02  2.49761E-02  2.05771E-03 
 1.27000E+00  2.03140E-01  2.73407E-02  2.52830E-02  2.05771E-03 
 1.27500E+00  2.04705E-01  2.76448E-02  2.55871E-02  2.05771E-03 
 1.28000E+00  2.06267E-01  2.79463E-02  2.58886E-02  2.05771E-03 
 1.28500E+00  2.07822E-01  2.82444E-02  2.61867E-02  2.05771E-03 
 1.29000E+00  2.09369E-01  2.85389E-02  2.64812E-02  2.05771E-03 
 1.29500E+00  2.10907E-01  2.88296E-02  2.67719E-02  2.05771E-03 
 1.30000E+00  2.12434E-01  2.91162E-02  2.70585E-02  2.05771E-03 
 1.30500E+00  2.13950E-01  2.93987E-02  2.73410E-02  2.05771E-03 
 1.31000E+00  2.15451E-01  2.96764E-02  2.76187E-02  2.05771E-03 
 1.31500E+00  2.16937E-01  2.99493E-02  2.78916E-02  2.05771E-03 
 1.32000E+00  2.18406E-01  3.02170E-02  2.81593E-02  2.05771E-03 
 1.32500E+00  2.19857E-01  3.04795E-02  2.84218E-02  2.05771E-03 
 1.33000E+00  2.21289E-01  3.07367E-02  2.86790E-02  2.05771E-03 
 1.33500E+00  2.22700E-01  3.09882E-02  2.89305E-02  2.05771E-03 
 1.34000E+00  2.24088E-01  3.12338E-02  2.91761E-02  2.05771E-03 
 1.34500E+00  2.25452E-01  3.14733E-02  2.94156E-02  2.05771E-03 
 1.35000E+00  2.26791E-01  3.17068E-02  2.96491E-02  2.05771E-03 
 1.35500E+00  2.28104E-01  3.19340E-02  2.98763E-02  2.05771E-03 
 1.36000E+00  2.29389E-01  3.21548E-02  3.00971E-02  2.05771E-03 
 1.36500E+00  2.30645E-01  3.23691E-02  3.03114E-02  2.05771E-03 
 1.37000E+00  2.31871E-01  3.25769E-02  3.05192E-02  2.05771E-03 
 1.37500E+00  2.33066E-01  3.27779E-02  3.07202E-02  2.05771E-03 
 1.38000E+00  2.34227E-01  3.29720E-02  3.09143E-02  2.05771E-03 
 1.38500E+00  2.35355E-01  3.31593E-02  3.11016E-02  2.05771E-03 
 1.39000E+00  2.36448E-01  3.33396E-02  3.12819E-02  2.05771E-03 
 1.39500E+00  2.37506E-01  3.35131E-02  3.14554E-02  2.05771E-03 
 1.40000E+00  2.38526E-01  3.36794E-02  3.16217E-02  2.05771E-03 
 1.40500E+00  2.39508E-01  3.38385E-02  3.17808E-02  2.05771E-03 
 1.41000E+00  2.40451E-01  3.39905E-02  3.19328E-02  2.05771E-03 
 1.41500E+00  2.41354E-01  3.41353E-02  3.20776E-02  2.05771E-03 
 1.42000E+00  2.42216E-01  3.42729E-02  3.22152E-02  2.05771E-03 
 1.42500E+00  2.43037E-01  3.44033E-02  3.23456E-02  2.05771E-03 
 1.43000E+00  2.43815E-01  3.45263E-02  3.24686E-02  2.05771E-03 
 1.43500E+00  2.44550E-01  3.46421E-02  3.25844E-02  2.05771E-03 
 1.44000E+00  2.45241E-01  3.47506E-02  3.26928E-02  2.05771E-03 
 1.44500E+00  2.45888E-01  3.48518E-02  3.27941E-02  2.05771E-03 
 1.45000E+00  2.46489E-01  3.49456E-02  3.28879E-02  2.05771E-03 
 1.45500E+00  2.47044E-01  3.50321E-02  3.29744E-02  2.05771E-03 
 1.46000E+00  2.47553E-01  3.51112E-02  3.30535E-02  2.05771E-03 
 1.46500E+00  2.48015E-01  3.51830E-02  3.31253E-02  2.05771E-03 
 1.47000E+00  2.48429E-01  3.52474E-02  3.31897E-02  2.05771E-03 
 1.47500E+00  2.48796E-01  3.53045E-02  3.32468E-02  2.05771E-03 
 1.48000E+00  2.49114E-01  3.53542E-02  3.32965E-02  2.05771E-03 
 1.48500E+00  2.49384E-01  3.53966E-02  3.33389E-02  2.05771E-03 
 1.49000E+00  2.49606E-01  3.54317E-02  3.33740E-02  2.05771E-03 
 1.49500E+00  2.49778E-01  3.54593E-02  3.34016E-02  2.05771E-03 
 1.50000E+00  2.49901E-01  3.54796E-02  3.34219E-02  2.05771E-03 
 1.50500E+00  2.49975E-01  3.54926E-02  3.34349E-02  2.05771E-03 
 1.51000E+00  2.50000E-01  3.54983E-02  3.34406E-02  2.05771E-03 
 1.51500E+00  2.49975E-01  3.54965E-02  3.34388E-02  2.05771E-03 
 1.52000E+00  2.49901E-01  3.54874E-02  3.34297E-02  2.05771E-03 
 1.52500E+00  2.49778E-01  3.54711E-02  3.34133E-02  2.05771E-03 
 1.53000E+00  2.49606E-01  3.54474E-02  3.33897E-02  2.05771E-03 
 1.53500E+00  2.49384E-01  3.54162E-02  3.33585E-02  2.05771E-03 
 1.54000E+00  2.49114E-01  3.53778E-02  3.33201E-02  2.05771E-03 
 1.54500E+00  2.48796E-01  3.53321E-02  3.32744E-02  2.05771E-03 
 1.55000E+00  2.48429E-01  3.52790E-02  3.32212E-02  2.05771E-03 
 1.55500E+00  2.48015E-01  3.52186E-02  3.31609E-02  2.05771E-03 
 1.56000E+00  2.47553E-01  3.51509E-02  3.30932E-02  2.05771E-03 
 1.56500E+00  2.47044E-01  3.50758E-02  3.30181E-02  2.05771E-03 
 1.57000E+00  2.46489E-01  3.49935E-02  3.29358E-02  2.05771E-03 
 1.57500E+00  2.45888E-01  3.49039E-02  3.28462E-02  2.05771E-03 
 1.58000E+00  2.45241E-01  3.48069E-02  3.27492E-02  2.05771E-03 
 1.58500E+00  2.44550E-01  3.47027E-02  3.26450E-02  2.05771E-03 
 1.59000E+00  2.43815E-01  3.45913E-02  3.25336E-02  2.05771E-03 
 1.59500E+00  2.43037E-01  3.44727E-02  3.24150E-02  2.05771E-03 
 1.60000E+00  2.42216E-01  3.43468E-02  3.22891E-02  2.05771E-03 
 1.60500E+00  2.41354E-01  3.42139E-02  3.21561E-02  2.05771E-03 
 1.61000E+00  2.40451E-01  3.40737E-02  3.20160E-02  2.05771E-03 
 1.61500E+00  2.39508E-01  3.39265E-02  3.18688E-02  2.05771E-03 
 1.62000E+00  2.38526E-01  3.37722E-02  3.17145E-02  2.05771E-03 
 1.62500E+00  2.37506E-01  3.36109E-02  3.15532E-02  2.05771E-03 
 1.63000E+00  2.36448E-01  3.34425E-02  3.13848E-02  2.05771E-03 
 1.63500E+00  2.35355E-01  3.32674E-02  3.12096E-02  2.05771E-03 
 1.64000E+00  2.34227E-01  3.30854E-02  3.10277E-02  2.05771E-03 
 1.64500E+00  2.33066E-01  3.28968E-02  3.08391E-02  2.05771E-03 
 1.65000E+00  2.31871E-01  3.27013E-02  3.06436E-02  2.05771E-03 
 1.65500E+00  2.30645E-01  3.24993E-02  3.04416E-02  2.05771E-03 
